protein,com_id,com_pubchem_id,pla_id,pla_name,pla_idr_name,prob
BECN1,COM00000058,5280343,PLA00000291,Artemisia vestita,,0.99
BECN1,COM00000058,5280343,PLA00000325,Trifolium pratense,,0.99
BECN1,COM00000058,5280343,PLA00000400,Albizzia lebbeck,,0.99
BECN1,COM00000058,5280343,PLA00000457,Saussurea medusa,,0.99
BECN1,COM00000058,5280343,PLA00000558,Epimedium leishanense,,0.99
BECN1,COM00000058,5280343,PLA00000655,Phellodendron japonicum,,0.99
BECN1,COM00000058,5280343,PLA00001068,Epimedium davidii,,0.99
BECN1,COM00000058,5280343,PLA00001084,Syzygium cumini,Jamblang,0.99
BECN1,COM00000058,5280343,PLA00001237,Capparis himalayensis,,0.99
BECN1,COM00000058,5280343,PLA00001371,Epimedium brevicornum,,0.99
BECN1,COM00000058,5280343,PLA00001480,Piper umbellatum,,0.99
BECN1,COM00000058,5280343,PLA00001502,Brassica carinata,,0.99
BECN1,COM00000058,5280343,PLA00001570,Phellodendron amurense,,0.99
BECN1,COM00000058,5280343,PLA00001685,Hibiscus sabdariffa,Rosela,0.99
BECN1,COM00000058,5280343,PLA00001905,Psidium guajava,Jambu batu/Jambu biji,0.99
BECN1,COM00000058,5280343,PLA00001922,Epimedium stellatum,,0.99
BECN1,COM00000058,5280343,PLA00002244,Phyllanthus urinaria,,0.99
BECN1,COM00000058,5280343,PLA00002316,Croton tonkinensis,,0.99
BECN1,COM00000058,5280343,PLA00002465,Epimedium acuminatum,,0.99
BECN1,COM00000058,5280343,PLA00002483,Smilax riparia,,0.99
BECN1,COM00000058,5280343,PLA00002512,Epimedium myrianthum,,0.99
BECN1,COM00000058,5280343,PLA00002676,Epimedium koreanum,,0.99
BECN1,COM00000058,5280343,PLA00002693,Epimedium franchetii,,0.99
BECN1,COM00000058,5280343,PLA00003058,Oryza sativa,Padi,0.99
BECN1,COM00000058,5280343,PLA00003092,Malus doumeri,,0.99
BECN1,COM00000058,5280343,PLA00003138,Salvia dorrii,,0.99
BECN1,COM00000058,5280343,PLA00003228,Allium cepa,Bawang merah,0.99
BECN1,COM00000058,5280343,PLA00003319,Psorospermum androsaemifolium,,0.99
BECN1,COM00000058,5280343,PLA00003349,Epimedium leptorrhizum,,0.99
BECN1,COM00000058,5280343,PLA00003357,Epimedium pauciflorum,,0.99
BECN1,COM00000058,5280343,PLA00003467,Costus spicatus,,0.99
BECN1,COM00000058,5280343,PLA00003733,Euchresta formosana,,0.99
BECN1,COM00000058,5280343,PLA00003831,Blumea balsamifera,Sembung,0.99
BECN1,COM00000058,5280343,PLA00004020,Epimedium zhenbaense,,0.99
BECN1,COM00000058,5280343,PLA00004289,Euphorbia tinctoria,,0.99
BECN1,COM00000058,5280343,PLA00004347,Sophora japonica,,0.99
BECN1,COM00000058,5280343,PLA00004445,Epimedium membranaceum,,0.99
BECN1,COM00000058,5280343,PLA00004452,Phyllanthus niruri,Meniran,0.99
BECN1,COM00000058,5280343,PLA00004508,Phyllanthus emblica,,0.99
BECN1,COM00000058,5280343,PLA00004609,Epimedium fargesii,,0.99
BECN1,COM00000058,5280343,PLA00004637,Epimedium dolichostemen,,0.99
BECN1,COM00000058,5280343,PLA00004682,Epimedium pubescens,,0.99
BECN1,COM00000058,5280343,PLA00004714,Punica granatum,Delima,0.99
BECN1,COM00000058,5280343,PLA00004756,Epimedium sagittatum,,0.99
BECN1,COM00000058,5280343,PLA00004770,Eriobotrya japonica,,0.99
BECN1,COM00000058,5280343,PLA00004803,Smilax bracteata,,0.99
BECN1,COM00000058,5280343,PLA00004884,Epimedium zhushanense,,0.99
SIR1,COM00000058,5280343,PLA00000291,Artemisia vestita,,0.99
SIR1,COM00000058,5280343,PLA00000325,Trifolium pratense,,0.99
SIR1,COM00000058,5280343,PLA00000400,Albizzia lebbeck,,0.99
SIR1,COM00000058,5280343,PLA00000457,Saussurea medusa,,0.99
SIR1,COM00000058,5280343,PLA00000558,Epimedium leishanense,,0.99
SIR1,COM00000058,5280343,PLA00000655,Phellodendron japonicum,,0.99
SIR1,COM00000058,5280343,PLA00001068,Epimedium davidii,,0.99
SIR1,COM00000058,5280343,PLA00001084,Syzygium cumini,Jamblang,0.99
SIR1,COM00000058,5280343,PLA00001237,Capparis himalayensis,,0.99
SIR1,COM00000058,5280343,PLA00001371,Epimedium brevicornum,,0.99
SIR1,COM00000058,5280343,PLA00001480,Piper umbellatum,,0.99
SIR1,COM00000058,5280343,PLA00001502,Brassica carinata,,0.99
SIR1,COM00000058,5280343,PLA00001570,Phellodendron amurense,,0.99
SIR1,COM00000058,5280343,PLA00001685,Hibiscus sabdariffa,Rosela,0.99
SIR1,COM00000058,5280343,PLA00001905,Psidium guajava,Jambu batu/Jambu biji,0.99
SIR1,COM00000058,5280343,PLA00001922,Epimedium stellatum,,0.99
SIR1,COM00000058,5280343,PLA00002244,Phyllanthus urinaria,,0.99
SIR1,COM00000058,5280343,PLA00002316,Croton tonkinensis,,0.99
SIR1,COM00000058,5280343,PLA00002465,Epimedium acuminatum,,0.99
SIR1,COM00000058,5280343,PLA00002483,Smilax riparia,,0.99
SIR1,COM00000058,5280343,PLA00002512,Epimedium myrianthum,,0.99
SIR1,COM00000058,5280343,PLA00002676,Epimedium koreanum,,0.99
SIR1,COM00000058,5280343,PLA00002693,Epimedium franchetii,,0.99
SIR1,COM00000058,5280343,PLA00003058,Oryza sativa,Padi,0.99
SIR1,COM00000058,5280343,PLA00003092,Malus doumeri,,0.99
SIR1,COM00000058,5280343,PLA00003138,Salvia dorrii,,0.99
SIR1,COM00000058,5280343,PLA00003228,Allium cepa,Bawang merah,0.99
SIR1,COM00000058,5280343,PLA00003319,Psorospermum androsaemifolium,,0.99
SIR1,COM00000058,5280343,PLA00003349,Epimedium leptorrhizum,,0.99
SIR1,COM00000058,5280343,PLA00003357,Epimedium pauciflorum,,0.99
SIR1,COM00000058,5280343,PLA00003467,Costus spicatus,,0.99
SIR1,COM00000058,5280343,PLA00003733,Euchresta formosana,,0.99
SIR1,COM00000058,5280343,PLA00003831,Blumea balsamifera,Sembung,0.99
SIR1,COM00000058,5280343,PLA00004020,Epimedium zhenbaense,,0.99
SIR1,COM00000058,5280343,PLA00004289,Euphorbia tinctoria,,0.99
SIR1,COM00000058,5280343,PLA00004347,Sophora japonica,,0.99
SIR1,COM00000058,5280343,PLA00004445,Epimedium membranaceum,,0.99
SIR1,COM00000058,5280343,PLA00004452,Phyllanthus niruri,Meniran,0.99
SIR1,COM00000058,5280343,PLA00004508,Phyllanthus emblica,,0.99
SIR1,COM00000058,5280343,PLA00004609,Epimedium fargesii,,0.99
SIR1,COM00000058,5280343,PLA00004637,Epimedium dolichostemen,,0.99
SIR1,COM00000058,5280343,PLA00004682,Epimedium pubescens,,0.99
SIR1,COM00000058,5280343,PLA00004714,Punica granatum,Delima,0.99
SIR1,COM00000058,5280343,PLA00004756,Epimedium sagittatum,,0.99
SIR1,COM00000058,5280343,PLA00004770,Eriobotrya japonica,,0.99
SIR1,COM00000058,5280343,PLA00004803,Smilax bracteata,,0.99
SIR1,COM00000058,5280343,PLA00004884,Epimedium zhushanense,,0.99
SIR1,COM00002631,785,PLA00000414,Vaccinium vitis-idaea,,0.98
SIR1,COM00002631,785,PLA00000844,Gastrodia elata,,0.98
SIR1,COM00002631,785,PLA00001422,Pimpinella anisum,,0.98
SIR1,COM00002631,785,PLA00002280,Pinus resinosa,,0.98
SIR1,COM00002631,785,PLA00004866,Xanthium canadense,,0.98
BECN1,COM00006020,5281672,PLA00000404,Kunzea ericoides,,0.97
BECN1,COM00006020,5281672,PLA00000816,Acacia dealbata,,0.97
BECN1,COM00006020,5281672,PLA00000975,Syzygium aromaticum,Cengkeh,0.97
BECN1,COM00006020,5281672,PLA00000993,Astragalus complanatus,,0.97
BECN1,COM00006020,5281672,PLA00001084,Syzygium cumini,Jamblang,0.97
BECN1,COM00006020,5281672,PLA00001321,Euphorbia stepposa,,0.97
BECN1,COM00006020,5281672,PLA00001560,Abelmoschus manihot,,0.97
BECN1,COM00006020,5281672,PLA00001593,Euphorbia palustris,,0.97
BECN1,COM00006020,5281672,PLA00001685,Hibiscus sabdariffa,Rosela,0.97
BECN1,COM00006020,5281672,PLA00001854,Trigonella calliceras,,0.97
BECN1,COM00006020,5281672,PLA00001874,Trigonella balansae,,0.97
BECN1,COM00006020,5281672,PLA00002837,Acacia cyanophylla,,0.97
BECN1,COM00006020,5281672,PLA00003115,Trigonella geminiflora,,0.97
BECN1,COM00006020,5281672,PLA00003183,Syzygium samarangense,,0.97
BECN1,COM00006020,5281672,PLA00003470,Acacia aroma,,0.97
BECN1,COM00006020,5281672,PLA00003964,Trifolium repens,,0.97
BECN1,COM00006020,5281672,PLA00004003,Eugenia jambolana,,0.97
BECN1,COM00006020,5281672,PLA00004169,Trigonella cretica,,0.97
SIR1,COM00005149,942,PLA00000744,Areca catechu,Jambe daun/Pinang,0.97
SIR1,COM00005149,942,PLA00002542,Lycopodium spp.,,0.97
SIR1,COM00005149,942,PLA00003755,Equisetum arvense,,0.97
SIR1,COM00005149,942,PLA00004325,Acacia rigidula,,0.97
SIR1,COM00005149,942,PLA00004998,Acacia concinna,,0.97
SIR1,COM00000718,5280961,PLA00000051,Lupinus arcticus,,0.97
SIR1,COM00000718,5280961,PLA00000123,Acacia melanoxylon,,0.97
SIR1,COM00000718,5280961,PLA00000176,Acacia longifolia,,0.97
SIR1,COM00000718,5280961,PLA00000217,Acacia falciformis,,0.97
SIR1,COM00000718,5280961,PLA00000325,Trifolium pratense,,0.97
SIR1,COM00000718,5280961,PLA00000360,Lupinus subcarnosus,,0.97
SIR1,COM00000718,5280961,PLA00000399,Lupinus arboreus,,0.97
SIR1,COM00000718,5280961,PLA00000422,Acacia retinodes,,0.97
SIR1,COM00000718,5280961,PLA00000471,Lupinus nanus,,0.97
SIR1,COM00000718,5280961,PLA00000488,Acacia baileyana,,0.97
SIR1,COM00000718,5280961,PLA00000490,Phaseolus vulgaris,Buncis,0.97
SIR1,COM00000718,5280961,PLA00000575,Pueraria montana,,0.97
SIR1,COM00000718,5280961,PLA00000791,Erythrina indica,,0.97
SIR1,COM00000718,5280961,PLA00000816,Acacia dealbata,,0.97
SIR1,COM00000718,5280961,PLA00000863,Lupinus texensis,,0.97
SIR1,COM00000718,5280961,PLA00000904,Acacia irrorata,,0.97
SIR1,COM00000718,5280961,PLA00001022,Acacia cardiophylla,,0.97
SIR1,COM00000718,5280961,PLA00001073,Lupinus mutabilis,,0.97
SIR1,COM00000718,5280961,PLA00001092,Desmodium gangeticum,,0.97
SIR1,COM00000718,5280961,PLA00001142,Acacia mabellae,,0.97
SIR1,COM00000718,5280961,PLA00001173,Prunus cerasus,,0.97
SIR1,COM00000718,5280961,PLA00001208,Acacia parramattensis,,0.97
SIR1,COM00000718,5280961,PLA00001255,Acacia terminalis,,0.97
SIR1,COM00000718,5280961,PLA00001436,Acacia rigens,,0.97
SIR1,COM00000718,5280961,PLA00001456,Acacia oswaldii,,0.97
SIR1,COM00000718,5280961,PLA00001488,Acacia mearnsii,,0.97
SIR1,COM00000718,5280961,PLA00001527,Psoralea oligophylla,,0.97
SIR1,COM00000718,5280961,PLA00001561,Psoralea arborea,,0.97
SIR1,COM00000718,5280961,PLA00001584,Psoralea aculeata,,0.97
SIR1,COM00000718,5280961,PLA00001616,Acacia cultriformis,,0.97
SIR1,COM00000718,5280961,PLA00001658,Acacia chrysotricha,,0.97
SIR1,COM00000718,5280961,PLA00001660,Trifolium campestre,,0.97
SIR1,COM00000718,5280961,PLA00001783,Acacia constablei,,0.97
SIR1,COM00000718,5280961,PLA00001841,Acacia fimbriata,,0.97
SIR1,COM00000718,5280961,PLA00001887,Acacia lanigera,,0.97
SIR1,COM00000718,5280961,PLA00001934,Acacia elata,,0.97
SIR1,COM00000718,5280961,PLA00001964,Acacia mollifolia,,0.97
SIR1,COM00000718,5280961,PLA00001977,Acacia leucoclada,,0.97
SIR1,COM00000718,5280961,PLA00001986,Ficus septica,,0.97
SIR1,COM00000718,5280961,PLA00002005,Psoralea laxa,,0.97
SIR1,COM00000718,5280961,PLA00002027,Ficus cordata,,0.97
SIR1,COM00000718,5280961,PLA00002035,Trifolium globosum,,0.97
SIR1,COM00000718,5280961,PLA00002045,Acacia kettlewelliae,,0.97
SIR1,COM00000718,5280961,PLA00002115,Acacia calamifolia,,0.97
SIR1,COM00000718,5280961,PLA00002137,Echinosophora koreensis,,0.97
SIR1,COM00000718,5280961,PLA00002161,Pueraria mirifica,,0.97
SIR1,COM00000718,5280961,PLA00002181,Phaseolus lunatus,,0.97
SIR1,COM00000718,5280961,PLA00002191,Pueraria lobata,,0.97
SIR1,COM00000718,5280961,PLA00002233,Acacia silvestris,,0.97
SIR1,COM00000718,5280961,PLA00002249,Acacia decurrens,,0.97
SIR1,COM00000718,5280961,PLA00002262,Acacia verniciflua,,0.97
SIR1,COM00000718,5280961,PLA00002277,Acacia pycnantha,,0.97
SIR1,COM00000718,5280961,PLA00002421,Sophora subprostrata,,0.97
SIR1,COM00000718,5280961,PLA00002620,Acacia adunca,,0.97
SIR1,COM00000718,5280961,PLA00002677,Phaseolus coccineus,,0.97
SIR1,COM00000718,5280961,PLA00002747,Pueraria phaseoloides,,0.97
SIR1,COM00000718,5280961,PLA00002808,Acacia trachyphloia,,0.97
SIR1,COM00000718,5280961,PLA00002818,Pterocarpus angolensis,,0.97
SIR1,COM00000718,5280961,PLA00002922,Lupinus pilosus,,0.97
SIR1,COM00000718,5280961,PLA00002950,Zea mays,Jagung,0.97
SIR1,COM00000718,5280961,PLA00002998,Erythrina latissima,,0.97
SIR1,COM00000718,5280961,PLA00002999,Psoralea effusa,,0.97
SIR1,COM00000718,5280961,PLA00003040,Acacia binervata,,0.97
SIR1,COM00000718,5280961,PLA00003063,Prunus spp.,,0.97
SIR1,COM00000718,5280961,PLA00003086,Psoralea repens,,0.97
SIR1,COM00000718,5280961,PLA00003162,Psoralea fascicularis,,0.97
SIR1,COM00000718,5280961,PLA00003210,Lupinus elegans,,0.97
SIR1,COM00000718,5280961,PLA00003237,Acacia clunies-rossiae,,0.97
SIR1,COM00000718,5280961,PLA00003344,Acacia vestita,,0.97
SIR1,COM00000718,5280961,PLA00003400,Lupinus sericeus,,0.97
SIR1,COM00000718,5280961,PLA00003462,Acacia filicifolia,,0.97
SIR1,COM00000718,5280961,PLA00003481,Acacia oshanesii,,0.97
SIR1,COM00000718,5280961,PLA00003733,Euchresta formosana,,0.97
SIR1,COM00000718,5280961,PLA00003735,Sophora secundiflora,,0.97
SIR1,COM00000718,5280961,PLA00003834,Psoralea axillaris,,0.97
SIR1,COM00000718,5280961,PLA00003952,Acacia deanei,,0.97
SIR1,COM00000718,5280961,PLA00003964,Trifolium repens,,0.97
SIR1,COM00000718,5280961,PLA00003983,Acacia concurrens,,0.97
SIR1,COM00000718,5280961,PLA00004142,Trifolium spp.,,0.97
SIR1,COM00000718,5280961,PLA00004290,Lupinus luteus,,0.97
SIR1,COM00000718,5280961,PLA00004297,Glycyrrhiza uralensis,,0.97
SIR1,COM00000718,5280961,PLA00004345,Acacia holosericea,,0.97
SIR1,COM00000718,5280961,PLA00004347,Sophora japonica,,0.97
SIR1,COM00000718,5280961,PLA00004383,Acacia obtusifolia,,0.97
SIR1,COM00000718,5280961,PLA00004414,Acacia neriifolia,,0.97
SIR1,COM00000718,5280961,PLA00004586,Glycyrrhiza glabra,Gan cao,0.97
SIR1,COM00000718,5280961,PLA00004603,Ficus nymphaeifolia,,0.97
SIR1,COM00000718,5280961,PLA00004765,Trifolium pannonicum,,0.97
SIR1,COM00000718,5280961,PLA00004956,Desmodium uncinatum,,0.97
SIR1,COM00000718,5280961,PLA00004988,Erythrina burttii,,0.97
SIR1,COM00003354,790,PLA00001031,Fritillaria cirrhosa,,0.97
SIR1,COM00003354,790,PLA00003371,Lycium chinense,,0.97
SIR1,COM00003354,790,PLA00003610,Cordyceps sinensis,,0.97
SIR1,COM00002627,6013,PLA00004695,Pinus sylvestris,,0.96
SIR1,COM00002627,6013,PLA00004714,Punica granatum,Delima,0.96
SIR1,COM00002506,996,PLA00000164,Artemisia capillaris,,0.96
SIR1,COM00002506,996,PLA00000341,Angelica sinensis,,0.96
SIR1,COM00002506,996,PLA00002114,Paeonia albiflora,,0.96
SIR1,COM00002506,996,PLA00002471,Paederia chinensis,,0.96
SIR1,COM00002506,996,PLA00002722,Morus spp.,,0.96
SIR1,COM00002506,996,PLA00002977,Dipsacus asperoides,,0.96
SIR1,COM00002506,996,PLA00003294,Vitex trifolia,Legundi,0.96
SIR1,COM00002506,996,PLA00004217,Bupleurum chinense,,0.96
SIR1,COM00002506,996,PLA00004532,Melia azadirach,,0.96
SIR1,COM00003074,439246,PLA00000176,Acacia longifolia,,0.96
SIR1,COM00003074,439246,PLA00000267,Artemisia campestris,,0.96
SIR1,COM00003074,439246,PLA00000316,Curcuma mangga,Temu mangga,0.96
SIR1,COM00003074,439246,PLA00000359,Pterocarpus marsupium,,0.96
SIR1,COM00003074,439246,PLA00000360,Lupinus subcarnosus,,0.96
SIR1,COM00003074,439246,PLA00000586,Prunus yedoensis,,0.96
SIR1,COM00003074,439246,PLA00000709,Citrus spp.,,0.96
SIR1,COM00003074,439246,PLA00000804,Artemisia spp.,,0.96
SIR1,COM00003074,439246,PLA00000816,Acacia dealbata,,0.96
SIR1,COM00003074,439246,PLA00000863,Lupinus texensis,,0.96
SIR1,COM00003074,439246,PLA00000907,Prunus persica,,0.96
SIR1,COM00003074,439246,PLA00001173,Prunus cerasus,,0.96
SIR1,COM00003074,439246,PLA00001629,Theobroma cacao,Cokelat,0.96
SIR1,COM00003074,439246,PLA00002095,Trigonella foenum-graecum,,0.96
SIR1,COM00003074,439246,PLA00002228,Prunus davidiana,,0.96
SIR1,COM00003074,439246,PLA00002301,Citrus unshiu,,0.96
SIR1,COM00003074,439246,PLA00003058,Oryza sativa,Padi,0.96
SIR1,COM00003074,439246,PLA00003224,Prunus mume,,0.96
SIR1,COM00003074,439246,PLA00003805,Garcinia multiflora,,0.96
SIR1,COM00003074,439246,PLA00004009,Mimosa hostilis,,0.96
SIR1,COM00003074,439246,PLA00004093,Anacardium occidentale,Jambu monyet,0.96
SIR1,COM00003074,439246,PLA00004195,Citrus grandis,,0.96
SIR1,COM00003074,439246,PLA00004237,Artemisia glutinosa,,0.96
SIR1,COM00003074,439246,PLA00004272,Piper crassinervium,,0.96
SIR1,COM00003074,439246,PLA00004297,Glycyrrhiza uralensis,,0.96
SIR1,COM00003074,439246,PLA00004508,Phyllanthus emblica,,0.96
SIR1,COM00003074,439246,PLA00004586,Glycyrrhiza glabra,Gan cao,0.96
SIR1,COM00003074,439246,PLA00004777,Citrus aurantium,,0.96
SIR1,COM00001180,2879,PLA00001422,Pimpinella anisum,,0.96
SIR1,COM00001180,2879,PLA00002722,Morus spp.,,0.96
SIR1,COM00001180,2879,PLA00003202,Chamaecyparis formosensis,,0.96
SIR1,COM00001180,2879,PLA00004532,Melia azadirach,,0.96
SIR1,COM00001180,2879,PLA00004597,Brassica hirta,,0.96
SIR2,COM00003354,790,PLA00001031,Fritillaria cirrhosa,,0.95
SIR2,COM00003354,790,PLA00003371,Lycium chinense,,0.95
SIR2,COM00003354,790,PLA00003610,Cordyceps sinensis,,0.95
CDN2A,COM00006114,5978,PLA00001025,Catharanthus roseus,Tapak dara,0.95
SIR1,COM00000205,2519,PLA00000060,Coffea kianjavatensis,,0.95
SIR1,COM00000205,2519,PLA00000068,Citrus maxima,Jeruk bali/Jeruk besar,0.95
SIR1,COM00000205,2519,PLA00000454,Coffea eugenioides,,0.95
SIR1,COM00000205,2519,PLA00000458,Coffea spp.,,0.95
SIR1,COM00000205,2519,PLA00000595,Coffea excelsa,,0.95
SIR1,COM00000205,2519,PLA00000814,Coffea dewevrei,,0.95
SIR1,COM00000205,2519,PLA00000828,Scurrula atropurpurea,,0.95
SIR1,COM00000205,2519,PLA00000896,Citrus limon,,0.95
SIR1,COM00000205,2519,PLA00000898,Coffea canephora,,0.95
SIR1,COM00000205,2519,PLA00001056,Coffea racemosa,,0.95
SIR1,COM00000205,2519,PLA00001509,Coffea arabica,,0.95
SIR1,COM00000205,2519,PLA00001603,Paullinia trifoliata,,0.95
SIR1,COM00000205,2519,PLA00001629,Theobroma cacao,Cokelat,0.95
SIR1,COM00000205,2519,PLA00002116,Citrus paradisi,,0.95
SIR1,COM00000205,2519,PLA00002545,Cola acuminata,,0.95
SIR1,COM00000205,2519,PLA00002942,Paullinia cupana,,0.95
SIR1,COM00000205,2519,PLA00003609,Ilex paraguariensis,,0.95
SIR1,COM00000205,2519,PLA00003829,Coffea salvatrix,,0.95
SIR1,COM00000205,2519,PLA00003872,Ilex cornuta,,0.95
SIR1,COM00000205,2519,PLA00004471,Ilex paraguayensis,,0.95
SIR1,COM00000205,2519,PLA00004677,Coffea liberica,,0.95
SIR1,COM00001237,5280863,PLA00000261,Salvia farinacea,,0.95
SIR1,COM00001237,5280863,PLA00000431,Euphorbia magalanta,,0.95
SIR1,COM00001237,5280863,PLA00000558,Epimedium leishanense,,0.95
SIR1,COM00001237,5280863,PLA00000682,Tetrapanax papyriferus,,0.95
SIR1,COM00001237,5280863,PLA00000746,Pterospermum lanceaefolium,,0.95
SIR1,COM00001237,5280863,PLA00000790,Solanum elaeagnifolium,,0.95
SIR1,COM00001237,5280863,PLA00000859,Trigonella foenum-graceum,,0.95
SIR1,COM00001237,5280863,PLA00000907,Prunus persica,,0.95
SIR1,COM00001237,5280863,PLA00000975,Syzygium aromaticum,Cengkeh,0.95
SIR1,COM00001237,5280863,PLA00001032,Cuscuta australis,,0.95
SIR1,COM00001237,5280863,PLA00001084,Syzygium cumini,Jamblang,0.95
SIR1,COM00001237,5280863,PLA00001167,Cassia tora,,0.95
SIR1,COM00001237,5280863,PLA00001225,Impatiens capensis,,0.95
SIR1,COM00001237,5280863,PLA00001237,Capparis himalayensis,,0.95
SIR1,COM00001237,5280863,PLA00001371,Epimedium brevicornum,,0.95
SIR1,COM00001237,5280863,PLA00001432,Ginkgo biloba,Ginkgo,0.95
SIR1,COM00001237,5280863,PLA00001459,Theobroma grandiflorum,,0.95
SIR1,COM00001237,5280863,PLA00001480,Piper umbellatum,,0.95
SIR1,COM00001237,5280863,PLA00001497,Cassia angustifolia,,0.95
SIR1,COM00001237,5280863,PLA00001502,Brassica carinata,,0.95
SIR1,COM00001237,5280863,PLA00001570,Phellodendron amurense,,0.95
SIR1,COM00001237,5280863,PLA00001738,Astragalus mongholicus,,0.95
SIR1,COM00001237,5280863,PLA00001838,Morinda citrifolia,Mengkudu/Pace,0.95
SIR1,COM00001237,5280863,PLA00001903,Cassia acutifolia,,0.95
SIR1,COM00001237,5280863,PLA00001922,Epimedium stellatum,,0.95
SIR1,COM00001237,5280863,PLA00001965,Prunus mahaleb,,0.95
SIR1,COM00001237,5280863,PLA00002083,Euphorbia prostrata,,0.95
SIR1,COM00001237,5280863,PLA00002114,Paeonia albiflora,,0.95
SIR1,COM00001237,5280863,PLA00002199,Artemisia annua,,0.95
SIR1,COM00001237,5280863,PLA00002239,Kaempferia galanga,Kencur,0.95
SIR1,COM00001237,5280863,PLA00002244,Phyllanthus urinaria,,0.95
SIR1,COM00001237,5280863,PLA00002405,Clusia nemorosa,,0.95
SIR1,COM00001237,5280863,PLA00002465,Epimedium acuminatum,,0.95
SIR1,COM00001237,5280863,PLA00002512,Epimedium myrianthum,,0.95
SIR1,COM00001237,5280863,PLA00002536,Astragalus membranaceus,,0.95
SIR1,COM00001237,5280863,PLA00002573,Equisetum hiemale,,0.95
SIR1,COM00001237,5280863,PLA00002676,Epimedium koreanum,,0.95
SIR1,COM00001237,5280863,PLA00002684,Euphorbia lunulata,,0.95
SIR1,COM00001237,5280863,PLA00002693,Epimedium franchetii,,0.95
SIR1,COM00001237,5280863,PLA00002711,Euphorbia virgata,,0.95
SIR1,COM00001237,5280863,PLA00002858,Salvia folium,,0.95
SIR1,COM00001237,5280863,PLA00002931,Dioscorea bulbifera,,0.95
SIR1,COM00001237,5280863,PLA00003138,Salvia dorrii,,0.95
SIR1,COM00001237,5280863,PLA00003175,Euphorbia geniculata,,0.95
SIR1,COM00001237,5280863,PLA00003202,Chamaecyparis formosensis,,0.95
SIR1,COM00001237,5280863,PLA00003349,Epimedium leptorrhizum,,0.95
SIR1,COM00001237,5280863,PLA00003357,Epimedium pauciflorum,,0.95
SIR1,COM00001237,5280863,PLA00003447,Panax ginseng,,0.95
SIR1,COM00001237,5280863,PLA00003687,Cassia fistula,,0.95
SIR1,COM00001237,5280863,PLA00003822,Cuscuta lupuliformis,,0.95
SIR1,COM00001237,5280863,PLA00003861,Cuscuta japonica,,0.95
SIR1,COM00001237,5280863,PLA00004003,Eugenia jambolana,,0.95
SIR1,COM00001237,5280863,PLA00004020,Epimedium zhenbaense,,0.95
SIR1,COM00001237,5280863,PLA00004075,Epimedium wushanense,,0.95
SIR1,COM00001237,5280863,PLA00004205,Eugenia edulis,,0.95
SIR1,COM00001237,5280863,PLA00004347,Sophora japonica,,0.95
SIR1,COM00001237,5280863,PLA00004352,Potentilla chinensis,,0.95
SIR1,COM00001237,5280863,PLA00004445,Epimedium membranaceum,,0.95
SIR1,COM00001237,5280863,PLA00004472,Cuscuta chinensis,,0.95
SIR1,COM00001237,5280863,PLA00004508,Phyllanthus emblica,,0.95
SIR1,COM00001237,5280863,PLA00004555,Pyrrosia lingua,,0.95
SIR1,COM00001237,5280863,PLA00004576,Nerium oleander,,0.95
SIR1,COM00001237,5280863,PLA00004609,Epimedium fargesii,,0.95
SIR1,COM00001237,5280863,PLA00004637,Epimedium dolichostemen,,0.95
SIR1,COM00001237,5280863,PLA00004676,Angelica furcijuga,,0.95
SIR1,COM00001237,5280863,PLA00004682,Epimedium pubescens,,0.95
SIR1,COM00001237,5280863,PLA00004714,Punica granatum,Delima,0.95
SIR1,COM00001237,5280863,PLA00004756,Epimedium sagittatum,,0.95
SIR1,COM00001237,5280863,PLA00004855,Eucommia ulmoides,,0.95
SIR1,COM00001237,5280863,PLA00004884,Epimedium zhushanense,,0.95
SIR1,COM00001237,5280863,PLA00004981,Carthamus tinctorius,,0.95
BECN1,COM00003218,440995,PLA00001900,Cassia multijuga,,0.94
BECN1,COM00003218,440995,PLA00003328,Forsythia suspensa,,0.94
BECN1,COM00003218,440995,PLA00004298,Forsythia spp.,,0.94
SIR1,COM00001695,289,PLA00000642,Luffa cylindrica,,0.93
SIR1,COM00001695,289,PLA00000907,Prunus persica,,0.93
SIR1,COM00001695,289,PLA00001227,Vitis vinifera,,0.93
SIR1,COM00001695,289,PLA00001739,Illicium fargesii,,0.93
SIR1,COM00001695,289,PLA00002116,Citrus paradisi,,0.93
SIR1,COM00001695,289,PLA00002385,Terminalia chebula,,0.93
SIR1,COM00001695,289,PLA00002501,Uncaria gambir,,0.93
SIR1,COM00001695,289,PLA00002907,Ziziphus jujuba,Angco,0.93
SIR1,COM00001695,289,PLA00003092,Malus doumeri,,0.93
SIR1,COM00001695,289,PLA00004574,Nelumbo nucifera,,0.93
SIR1,COM00001695,289,PLA00004899,Gaultheria spp.,,0.93
SIR1,COM00002234,702,PLA00000281,Citrus aurantifolia,Jeruk nipis,0.92
SIR1,COM00002234,702,PLA00000896,Citrus limon,,0.92
SIR1,COM00002234,702,PLA00002116,Citrus paradisi,,0.92
SIR1,COM00002234,702,PLA00003853,Citrus sinensis,,0.92
SIR1,COM00002234,702,PLA00004195,Citrus grandis,,0.92
SIR1,COM00002234,702,PLA00004214,Citrus reticulata,,0.92
SIR1,COM00002234,702,PLA00004731,Citrus hystrix,Jeruk purut,0.92
